feature,prominence
"5, ",0.0006418079740575126
o y,0.0006413563829321438
idd,0.0006412271462627188
uns,0.0006409576792313972
nif,0.0006408299974490672
una,0.000640500049787701
xte,0.0006404692653959747
eva,0.0006403016122878163
xpl,0.000639863133433185
xtr,0.0006398064676339129
ngi,0.000639677036569972
21,0.0006391992999596847
11,0.0006386693335144463
23,0.0006386581616334337
oto,0.0006385306338326125
nad,0.0006378546460335972
twi,0.0006378011906293977
ilt,0.0006369121435029
fit,0.0006365551525793252
oic,0.0006362947735423248
w c,0.0006359393116885281
ne.,0.0006359072869429992
gly,0.0006357372744520931
hut,0.0006350617403754243
uin,0.0006349824644949666
"4,",0.000634704857143999
iam,0.0006343099073603933
coa,0.0006332583240273522
ocr,0.0006330229866461757
reo,0.0006314371590277443
.. ,0.0006307145108160969
loa,0.0006299569638926511
i h,0.000629658137548546
d j,0.0006289155566831677
tn,0.0006284443811726424
024,0.0006270477169217744
wd,0.0006262888889876163
eke,0.0006262326668074235
t k,0.0006257282650594778
w f,0.0006254578167936326
foc,0.0006252197961151212
m l,0.0006251879262959641
gag,0.0006250682496384463
df,0.0006239707731930109
zin,0.0006239221118234628
nev,0.0006232983151648865
oor,0.0006229914770580075
eec,0.0006229495155026114
nct,0.000621797292202467
yme,0.0006214504530377645
c t,0.0006202736690947338
eds,0.0006195328407466507
wes,0.0006191022488427184
dee,0.0006189928769561238
a 1,0.0006189769847832511
ya,0.0006187024878479826
hly,0.0006183096048762191
ird,0.0006181358039629235
24 ,0.0006172991653522075
unl,0.0006172832275585674
blu,0.0006170073552827319
c o,0.0006167659055251254
yr,0.0006156990096263895
nla,0.0006131142270717887
"ds,",0.0006131037855565869
0.,0.0006126623009946494
dig,0.0006116834195229623
nuc,0.0006102905972880829
dva,0.0006098251282725618
utl,0.0006095712334939479
kd,0.0006095506677622194
evo,0.0006095411450456305
60,0.0006092356879148048
nfe,0.0006085214490905262
x o,0.0006078018204060192
erw,0.000607422299835944
dru,0.0006055581986873458
lun,0.000605299597468181
efl,0.0006043087077524428
d 1,0.0006042107154966447
ge.,0.0006038791021239378
sau,0.0006037549331851909
k p,0.0006037083518820842
ony,0.0006035124453166993
sar,0.0006031519440941961
erl,0.0006031106278476503
f v,0.0006030500384879398
fiv,0.0006023671878527391
atr,0.0006020124900220431
ucl,0.0006017246165768852
icu,0.0006004337739589172
ewe,0.0006001055960137352
 eq,0.0005997956519264153
moc,0.0005987897328534899
riz,0.0005981315737631346
g g,0.0005975228314018342
rab,0.0005973092597973704
tla,0.0005972815929143053
mac,0.0005972705336943102
"is,",0.0005966913071035633
ms.,0.0005965744658020419
apa,0.0005963694521382315
pes,0.0005963632590983284
. y,0.0005955436645827
ak ,0.0005948909624292283
"6, ",0.0005927124664052403
ra ,0.0005926109631240479
17,0.0005922239295386597
alf,0.0005918618137908151
uce,0.0005910285895944519
10 ,0.0005904265262781748
a 2,0.0005897069722721721
nsa,0.0005892056773998235
"ch,",0.0005891424344060361
e .,0.000588466072969629
m r,0.0005872174106800397
pst,0.0005869417763468788
atf,0.0005868347684702671
idi,0.0005868122308902625
ej,0.0005865231603830993
oh,0.0005863694660364484
bit,0.000585174589380229
tou,0.000584128338441437
.m,0.0005840827215200242
m m,0.000582275224122021
irc,0.0005819620503580623
"it,",0.0005819329578708555
tne,0.0005817844052996198
"2, ",0.0005815740641967525
nj,0.0005810438160686259
fur,0.0005809945168477704
200,0.00058075102835342
irt,0.0005806883894581635
eit,0.0005804096391281398
c. ,0.0005799946278453563
isp,0.0005798030927446169
wev,0.0005794728435374122
uly,0.0005794301684280399
p e,0.0005783809910694331
enl,0.000578081663046868
27,0.0005779246445571677
"en,",0.0005778851320943722
20 ,0.0005775206017596192
eer,0.0005773791436326554
toc,0.0005770220952013323
xu,0.000576411546770489
"in,",0.0005757101162542326
oop,0.0005753169293899341
gim,0.0005750779676244719
tep,0.0005733377109865581
 lu,0.0005733304770316243
100,0.0005719860839767032
ddl,0.0005719497795426202
l v,0.0005712774724682222
kdo,0.0005708656082890846
ium,0.0005701579692187579
k s,0.0005688586583584248
s 2,0.0005687605829555216
fus,0.0005682877378419004
aps,0.0005681119793848188
rav,0.0005680951051348405
"ct,",0.0005679278530057416
4.,0.0005678803946518387
", g",0.0005672553291937818
uic,0.0005668696824401382
dte,0.0005666104974573136
etr,0.0005662436559944659
k c,0.0005660056174900916
opt,0.0005657201071783833
15 ,0.0005655654254395198
s 1,0.0005651779279044075
ckd,0.0005649589317437748
tei,0.0005645483866534017
ii,0.0005639303137747984
p c,0.0005632285078861256
thl,0.0005629279912100197
nr,0.0005624554052369248
 11,0.0005619182607700963
irg,0.0005618077983128855
lks,0.0005616992471658733
5.,0.0005615674984247516
eau,0.0005613094784801228
won,0.0005609416034685092
f 1,0.0005591718958314202
oct,0.0005583380148250127
cn,0.0005577953776332435
"n ,",0.0005576050582149404
owl,0.0005572825458866856
ryi,0.0005572305084077046
xpa,0.000557098129425186
.m.,0.000556783088445141
 14,0.0005549536168313721
m u,0.0005547032405257634
a j,0.0005535366125337437
edg,0.0005525231534338888
6.,0.0005521643938763484
yb,0.0005510252775091697
enu,0.0005509467602096865
"1, ",0.0005509447129335971
tip,0.0005504314322548828
hme,0.000549979575744684
fy ,0.0005494456319013402
vor,0.000549442916824249
agg,0.0005490880653081485
td,0.0005490494370548657
ku,0.0005486462588307226
 cn,0.0005476054985225911
u a,0.000546326599861306
bly,0.0005462587316789277
"3,",0.0005455972803783273
izi,0.0005446613045865642
dol,0.0005435540128075824
eck,0.0005423853407920086
 x ,0.0005417025394981952
"4, ",0.0005415433162835232
tli,0.000541512779954524
cka,0.0005414004087991597
30 ,0.0005410144904441348
aug,0.0005402645871159603
jul,0.0005396722245754431
iel,0.0005386516193348736
k w,0.000537256352534413
c i,0.0005371437315265516
rfo,0.0005367339442487823
ngo,0.000536200866840313
ro ,0.0005358775220989876
due,0.0005357002024889393
yon,0.0005355708390537968
poo,0.0005344043210412542
mma,0.0005333142549235764
adu,0.0005332005692266721
. j,0.0005331465116251376
mba,0.0005330963426283228
gic,0.000532185182972393
eag,0.0005320812309514728
flu,0.0005317502760778476
inj,0.0005314089616808259
egr,0.0005314074704928149
umm,0.0005305737933256542
w h,0.0005299418357882103
few,0.0005297803839221786
ssm,0.0005287204641859482
utr,0.0005284921207694557
lds,0.0005282400967821869
geo,0.0005278026023591945
r j,0.0005275508710229923
"0, ",0.0005275362233783461
iar,0.0005274856239520521
"9, ",0.0005267364161215605
xam,0.0005267064722629519
occ,0.0005261932501626561
v ,0.0005256334201847106
mbi,0.0005253854792611832
ll.,0.0005241888632337789
 60,0.0005239020057535109
ino,0.0005238911490339823
oft,0.0005233417324320608
ld.,0.000523288813557695
gli,0.0005232477283207351
k b,0.0005231591991969533
bsi,0.0005231502729392717
80,0.0005230154816073762
p d,0.0005227551708862325
28,0.0005227117098924882
rej,0.0005224959381305991
exu,0.0005210268210745133
xua,0.0005200270535603397
w b,0.0005198061901383443
bes,0.0005197906215839421
22 ,0.0005187981740996848
. 1,0.0005187289221753491
"ms,",0.0005184443160359862
oat,0.0005183711088085334
f.,0.0005181700876786446
0t,0.0005177101382609855
0th,0.0005177101382609855
nav,0.0005174673298074776
g v,0.0005166645703206247
nju,0.0005159106590778428
hd,0.0005155302205761849
tun,0.0005154197083005508
bol,0.0005153043158391033
ava,0.0005147363409026349
"ek,",0.0005137833431433514
bia,0.0005136265335615041
 ei,0.0005136100192883255
ucc,0.0005129975094959136
oos,0.0005115531707586776
"at,",0.000510424554887257
ndl,0.0005093049605169719
me.,0.000509287040017619
eje,0.0005090311707048054
idt,0.0005088439091469668
lid,0.0005087504590577175
pid,0.000508606579328543
obl,0.000508066370520277
31,0.0005077378316502004
eel,0.0005072902728687106
"rt,",0.0005067865781896582
voi,0.000505944960794194
em.,0.0005058860484291424
dvi,0.0005055573037956183
nwi,0.000505025936624046
. v,0.0005049517481342916
tog,0.000504756626049893
cnn,0.0005045624919948642
r y,0.0005044993826409118
gav,0.0005041403025241933
p b,0.0005030791204907583
sav,0.0005015314811776515
oac,0.0005008708059432989
i s,0.0005008102711176479
tp,0.000500592048593046
 12,0.0005002361373488621
bud,0.0005002336327038424
owd,0.0005000205213595521
orw,0.0004998897042093449
! ,0.0004998080792646674
onw,0.0004997794238548738
nas,0.0004991342701934832
dif,0.0004987684607563314
"ht,",0.0004984647764992918
w g,0.0004965461485129429
om.,0.0004965207660435898
smi,0.0004960996372460197
n x,0.0004954276552096132
rua,0.0004948345274531112
tas,0.000494597277332767
ofe,0.0004945713285179047
c n,0.0004940042078665102
ggl,0.0004939019518099393
 sk,0.0004933413265227912
w p,0.0004930997676776414
cir,0.0004928524782376672
yed,0.0004924644688347755
hti,0.0004924357292755016
agu,0.0004902332250888396
y k,0.0004902048330800395
nsw,0.0004898043261617979
web,0.0004890642084976908
eda,0.0004888572883988186
oge,0.0004887243436321613
urb,0.0004867577651086962
"us,",0.0004863042868002381
ss.,0.0004854285276548507
oo ,0.0004854061511620257
ea ,0.000485265930001539
 1.,0.00048485114711356873
thd,0.0004848080262067597
"26,",0.00048472081887666397
soo,0.00048421722364073235
owa,0.00048420405910611065
ero,0.00048399389629051614
 50,0.00048377224272478693
amm,0.0004823555086493888
fue,0.0004817743782990145
5 p,0.0004816610206081262
swi,0.0004813095860066948
rcu,0.00048130083134547016
pd,0.00048026128359790666
nac,0.00048015450538286175
is.,0.0004800270538153082
wf,0.0004794446693983324
ia.,0.0004793108534892499
023,0.0004792462352393968
. 2,0.00047894264991345204
 17,0.00047867974304556234
rra,0.0004782417426710306
nab,0.0004775586879454
b. ,0.00047599284680313906
nfr,0.000475575327797426
l 2,0.00047531080376253716
lw,0.00047473900214563
yet,0.00047304539526904114
.5,0.0004724939433777031
thy,0.0004722889731897846
rt.,0.0004721153313808983
xcl,0.0004712889345142682
voc,0.0004712547783072788
bst,0.0004711971552324254
c f,0.0004704038794213996
dam,0.00046983897089542453
omy,0.0004695068603126946
tax,0.00046944028291859746
roy,0.0004692005949600304
rtl,0.0004687880597465701
cop,0.00046877724872287544
kly,0.00046860470283538696
yre,0.0004683714459613442
"rk,",0.00046749603334248543
uz ,0.0004672462957933342
aca,0.00046606274050820217
pda,0.0004655710616985448
cif,0.00046555640475059773
lk ,0.0004655152784376238
90,0.00046549515161454943
mbl,0.0004652864237798244
vea,0.0004651779467427522
rh,0.00046488126873157334
c d,0.00046443598832489504
goa,0.00046305529883997764
bid,0.0004627766443605035
i i,0.00046219391282372347
mom,0.0004613035353205061
nh,0.00046128897413851797
urv,0.0004612685537059771
esh,0.0004610467931247989
rsu,0.00046050742847577865
"ks,",0.00045858530581523724
ebu,0.0004578100389519483
ks.,0.0004577220639282711
ve.,0.0004568085547352265
lex,0.0004566035549502837
upd,0.0004565647684589368
fav,0.0004564716089450647
wai,0.0004548639251791549
eyr,0.00045410588259562934
"or,",0.0004536907967303443
ods,0.00045356518520042396
ewa,0.0004535408006210713
 er,0.00045335840469453874
wav,0.00045174223805335604
k m,0.00045147978727385653
70,0.00045143793822053377
ebs,0.0004510200651006206
mn,0.0004502039140144993
iet,0.00044998187957467136
kr,0.0004487477484376992
reb,0.0004482661626710653
rtn,0.0004479509937062007
opu,0.0004473854804402722
alw,0.00044684524449682027
ws.,0.00044675356632574697
hoi,0.0004466457880121451
itl,0.00044659420336941357
"7,",0.0004461971922144824
cab,0.00044606002363346397
16,0.000445598178331721
lom,0.0004454065775296972
ips,0.00044464206527864526
020,0.00044443594306961336
i m,0.00044210985095008805
ols,0.00044204864441675385
io ,0.00044200975183513683
ctl,0.0004415360371275001
0s,0.00044077810068619475
dab,0.00044039828138761204
.c.,0.0004403869495448537
iab,0.00044031657267700066
bj,0.00043988835437376106
bje,0.00043988835437376106
tot,0.00043960176511802164
"ad,",0.0004390936845833988
f y,0.00043863098816711977
zer,0.0004374433611072317
sce,0.0004369073879594658
i.,0.0004363371345793984
"de,",0.0004360137798877344
7.,0.00043595583633766527
ie ,0.00043511914620378327
0 e,0.0004342068459420134
sy ,0.00043417215160989296
nim,0.00043230684301196127
bir,0.0004320692082839607
pie,0.00043156984909024834
w l,0.00043119500891989525
ndr,0.0004310656238613053
hys,0.00043077637586210095
fly,0.00042943853739852404
onm,0.0004293602926346596
ott,0.00042899663073001044
"25,",0.00042853257843649474
14 ,0.00042848258074638284
"ld,",0.00042841306751673243
ggr,0.00042694316088455437
de.,0.0004265990858105704
hec,0.00042558278861338887
odi,0.0004254164342046945
bad,0.0004249843261704321
wfu,0.00042437364801071694
dip,0.00042433914454796575
onp,0.0004235702231253643
tys,0.0004235047334575738
awf,0.00042292155143640184
p r,0.0004220850711807165
a y,0.0004220145174953093
uty,0.00042189970379182635
sad,0.00042177371355546636
k d,0.00042130976430445786
k e,0.00042110362626265825
cio,0.0004206091889462729
ad.,0.0004205788999608869
12 ,0.00042053303090351576
"ve,",0.00041974981570216794
ceo,0.00041973869191414074
fid,0.0004178561300264596
5. ,0.0004173435503567811
abs,0.00041690882800872735
apt,0.0004168198842058609
oz,0.0004163359143556655
 ty,0.0004162930240530109
abu,0.0004160783827252245
wen,0.00041477390372381107
"e ,",0.0004146732595609742
o j,0.0004132040551397405
ngu,0.00041309539459187495
"ta,",0.0004128195939866853
0 t,0.0004121294811415645
wle,0.00041206672026924707
19 ,0.00041189030329645494
cs.,0.0004116884131836413
"8,",0.0004112507722781905
 21,0.0004091948840638209
pil,0.0004084243779632692
el.,0.0004077986929108603
h u,0.0004075974048495438
phy,0.00040697645886165107
wis,0.0004069305886598902
bbe,0.00040661731671305835
sb,0.00040647770943036664
env,0.0004058907983060075
xpr,0.000405180065019024
unp,0.00040474172346880875
ciz,0.00040461702972330093
gem,0.0004042533934178722
"as,",0.00040419669105163085
ckn,0.0004031977267305785
ch.,0.0004029183991805223
wei,0.00040273493166157284
.co,0.0004020437782883766
 iv,0.00040161856307615657
max,0.0003995210225884483
l u,0.00039904203865263963
dou,0.0003984895950239328
in.,0.0003984600675479722
k h,0.0003980561421105478
oy ,0.0003978950422845123
t 2,0.00039723460193121
ehe,0.00039661832038658494
98,0.00039655091135303803
ray,0.00039609305576661895
xce,0.00039573992976110544
via,0.00039571091366505276
pou,0.00039504658972419084
rd.,0.0003946724307380953
awn,0.00039445641686106423
unf,0.0003943856249983365
65,0.000394298609048799
e q,0.00039425427883470307
ao,0.0003924807745713027
"na,",0.0003913566605937552
"8, ",0.00039113472521037657
oub,0.0003907200105179427
pha,0.0003901252833133873
 p.,0.00038978674214820247
6. ,0.00038976460165463406
nks,0.00038903559250860265
adf,0.0003856584479830211
eon,0.0003850587808944516
gns,0.00038483135059714276
", k",0.0003844210891134636
rui,0.00038339038679247105
ta.,0.0003821181860115238
sli,0.0003818073900420102
cy.,0.00038148848415167256
mse,0.0003810021619446477
abr,0.0003805415230009363
"3, ",0.0003804880969946883
oze,0.0003800692737443119
lyi,0.00037993424397564515
"rm,",0.00037982445352085023
rfu,0.0003796933997139242
y j,0.00037822720851988405
"go,",0.0003775985884298526
t 3,0.0003769177527989927
nma,0.0003767218683416639
dvo,0.0003760044755297273
n k,0.00037585130645758025
esn,0.00037504990956644237
bse,0.0003747933442019791
or.,0.00037411265710865515
kla,0.00037343646956135756
8.,0.000373224603367835
ewi,0.0003723640510671828
opr,0.0003723060897154864
gri,0.00037135278918036
nei,0.00037125886779169827
23 ,0.0003708501189430764
uci,0.00037037372515021994
iod,0.0003699262298452375
omo,0.00036969563897900324
fas,0.00036865954497423704
imo,0.00036805867380164305
wy,0.0003671249018902413
"ps,",0.00036605785128220134
pal,0.0003657725577446466
r 1,0.0003651877512085059
ski,0.0003649555712383994
", y",0.0003648173114863255
sua,0.0003625086594635846
eye,0.0003619580170989875
"ck,",0.000361459576975276
imu,0.00036085876582602654
fyi,0.0003601171087149441
gth,0.0003595683881804831
p m,0.00035948593692728976
rci,0.00035935023895615264
 24,0.0003572988550647876
axi,0.0003570010352084115
0 y,0.000354915307321376
ety,0.0003548220185323626
"i,",0.00035394906590059016
"i, ",0.00035394906590059016
xis,0.0003529567771195346
uff,0.00035285660518426525
vy,0.0003522472639723556
"f,",0.0003522026949765989
"f, ",0.0003522026949765989
meo,0.0003515110552021676
tay,0.0003514088094216884
sks,0.0003512589513045684
hs.,0.00035069120970931836
13 ,0.00034946041013127145
eha,0.00034929061836500784
x.,0.0003469570914847084
slo,0.00034654976603458817
s q,0.00034561004291713533
aba,0.00034507665019278117
bab,0.0003402542546326558
typ,0.0003399086470350795
doz,0.00033818672289704797
hif,0.0003379519968618772
i. ,0.00033728605490970266
wn.,0.0003358419513020093
siz,0.0003346873728264921
"7, ",0.00033365286010554173
lki,0.00033320348639876324
"ys,",0.0003321656109873305
asn,0.0003317483374994211
erp,0.0003302416590765054
 et,0.00033018166016812175
sug,0.0003299489266435368
at.,0.00032960722428566235
m g,0.00032859959118847735
cee,0.00032852835170566353
et.,0.00032637270772124105
"ic,",0.0003258439410739762
ffa,0.0003253263863343889
26.,0.0003251238103199389
opa,0.0003227048875946005
vy ,0.00032259586131773416
uo,0.00032258744270652936
mmo,0.0003223032622403828
im.,0.00032213909402472945
avy,0.00032175159229009685
lmo,0.00032150971408356847
"el,",0.00032047180579567965
seq,0.0003190351557250549
obt,0.0003182620544761981
bta,0.0003182620544761981
x t,0.00031641235901225235
3 m,0.00031383272690945537
a 3,0.00031335550590256536
h g,0.00031330047310740967
"ut,",0.00031282769555808195
nre,0.0003074930973215629
"rd,",0.00030471920966359986
arb,0.0003037997110199272
tus,0.00030154798993074766
unr,0.0002919118246266407
fet,0.0002887352840276154
var,0.00028749322983668516
uag,0.0002834129869995367
lwa,0.0002713544100312598
d q,0.00026879738322239125
c e,0.0002506199813050473
vas,0.00024235098303256852
